0,1,1,0.006855830038852689,0.0
0,1,2,0.005451844153560168,0.0
0,1,3,0.004870178435935073,0.0
0,1,4,0.004597557918421209,0.0
0,1,5,0.004452367951425816,0.0
0,1,6,0.004391987944241263,0.0
0,1,7,0.004355979952338083,0.0
0,1,8,0.004330582167134909,0.0
0,1,9,0.004330497652180116,0.0
0,1,10,0.004316248407119738,0.0
1,1,1,0.0068076352158261315,20183.37236522384
1,1,2,0.005522633280257002,20978.74237203777
1,1,3,0.004974998452641873,21525.475459732763
1,1,4,0.0047312735252877155,21851.05060900627
1,1,5,0.004621983292843298,22245.319964906215
1,1,6,0.004569196308464455,22348.183606989904
1,1,7,0.004542277660272294,22515.681116667907
1,1,8,0.0045296279992512005,22591.41827055741
1,1,9,0.004525093138738688,22726.436337629406
1,1,10,0.004523827471920125,22797.957592391118
1,2,1,0.006871940504068105,20120.77631495758
1,2,2,0.005516726069636809,20820.752786590285
1,2,3,0.004946730004685507,21342.705050621422
1,2,4,0.004711431582278796,21575.90639313044
1,2,5,0.00460788230409025,21805.78084551045
1,2,6,0.004559416630313097,21890.9398258304
1,2,7,0.004535993187492028,22022.98294454005
1,2,8,0.004527741566432737,22185.256114006108
1,2,9,0.0045288676610723945,22306.082708488622
1,2,10,0.004524699314632409,22424.044537975635
1,3,1,0.006843934226187185,20262.435110511517
1,3,2,0.005562492028735729,21050.806119366964
1,3,3,0.0050386942972244705,21644.62738805728
1,3,4,0.004814689916272501,22038.03402547646
1,3,5,0.004717043133623794,22301.414387707882
1,3,6,0.004676161398687007,22389.73580769501
1,3,7,0.004663420973167299,22604.68582138611
1,3,8,0.00466161316354802,22581.58494776481
1,3,9,0.004676266339385484,22730.528746953594
1,3,10,0.004692584361451553,22834.330141401322
1,4,1,0.006739861213718962,20012.74724922201
1,4,2,0.005386657791831378,20644.30709426737
1,4,3,0.00479458203726141,21182.876433538033
1,4,4,0.004532150870687775,21540.102595097145
1,4,5,0.0044119590908081345,21752.908322678573
1,4,6,0.004353528746589668,21922.77130976969
1,4,7,0.0043104786626731095,22067.096326553485
1,4,8,0.004292038281771436,22040.580626686748
1,4,9,0.004272361403164785,22085.232302965007
1,4,10,0.004268961554916149,22102.30636189348
1,5,1,0.0068569998382200835,20036.88316672318
1,5,2,0.005610364551955,20767.91969363074
1,5,3,0.005107722229277284,21174.730203480653
1,5,4,0.004884335375677677,21354.2284004031
1,5,5,0.00475808659230838,21708.29760790143
1,5,6,0.004680294383134138,21984.287510880877
1,5,7,0.004632885998107809,22148.99466174123
1,5,8,0.0045710701190827575,22212.3404438729
1,5,9,0.004518164553731703,22222.74590695637
1,5,10,0.00449336407683609,22275.65035081834
1,6,1,0.0068163044129650905,20060.809616184324
1,6,2,0.005541821788399632,20812.507444624447
1,6,3,0.005036724336531762,21527.97041664036
1,6,4,0.00483101914724389,21792.51279222127
1,6,5,0.004754383235314642,22251.980000581647
1,6,6,0.004695330977335896,22403.56869454703
1,6,7,0.00466169190368865,22541.401016882926
1,6,8,0.004641404712832139,22549.985078867496
1,6,9,0.004634535277081933,22544.325365358865
1,6,10,0.00463418684200075,22579.24676579884
1,7,1,0.006682420955319658,20024.564996111167
1,7,2,0.0054512351563602655,20738.583172688068
1,7,3,0.004969847541273847,21364.076643385786
1,7,4,0.00479276476142068,21679.431481422893
1,7,5,0.004749437778025423,21939.388221452387
1,7,6,0.0048059351269363546,22076.013721083145
1,7,7,0.004833001442796844,22287.001378474644
1,7,8,0.006210674717338294,22469.437740456426
1,7,9,0.00796275189716268,22445.4607526277
1,7,10,0.01237510704175683,26603.728210665824
1,8,1,0.006858253970358993,19951.79023732106
1,8,2,0.005606787023815746,20762.59631097058
1,8,3,0.005109756027720644,21258.90307561999
1,8,4,0.004946136997966793,21590.875269385913
1,8,5,0.004886083892265842,21811.199517241654
1,8,6,0.0048745293537321085,21859.59728932538
1,8,7,0.0049376491588951415,22016.054077957102
1,8,8,0.004896641721812973,22061.25884861065
1,8,9,0.0051877723939634905,22248.325324673864
1,8,10,0.012366966242865469,22275.046621242793
1,9,1,0.006653710987038843,20093.466918825285
1,9,2,0.005391433430841292,20810.41222160776
1,9,3,0.004859126511099666,21370.223303299823
1,9,4,0.00465156323370161,21733.89175499302
1,9,5,0.00460620527867606,22155.896901804826
1,9,6,0.004721117941104326,22235.515781373368
1,9,7,0.004737361546429353,22512.136587113513
1,9,8,0.00574293947960027,22577.30611217544
1,9,9,0.005843666078609855,22704.8447737139
1,9,10,0.005023826489363819,24962.746415543275
1,10,1,0.006941870347907552,19956.75440168174
1,10,2,0.005646455321641423,20674.396491905387
1,10,3,0.005131046719735077,20999.245423331813
1,10,4,0.004902865204792023,21292.181199737515
1,10,5,0.004793709463220699,21256.558617034745
1,10,6,0.004929183527485284,21294.082381087832
1,10,7,0.0068074368182380355,21416.694444318564
1,10,8,0.004825072120545779,21487.648826163888
1,10,9,0.007600352633524198,23033.054935907578
1,10,10,0.005699917094413971,24086.774614959042
dt = 0.01
T = 0.1
cx, cy, nu = 5.0, 5.0, 0.01
